X Scale,Y Scale,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_5.keys,key_resp_5.rt,key_resp_8.keys,key_resp_8.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.corr,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,ImageFile,targ_side,correctAnswer,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,exp,trial,colour,distNo,key_resp.rt
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_47_colour2_distractors19_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.392,2,1,1.353,,0,79,79,161,1,1b,47,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_47_colour2_distractors19_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.392,2,1,0.629,,0,80,80,389,1,2b,47,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_102_colour2_distractors9_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.368,1,1,1.13,,0,81,81,102,1,1a,102,2,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_35_colour3_distractors43_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.356,1,1,0.78,,0,82,82,377,1,2b,35,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_74_colour0_distractors0_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.385,2,1,0.681,,0,83,83,530,1,2c,74,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_85_colour2_distractors19_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.335,1,0,0.63,,0,84,84,313,1,2a,85,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_12_colour3_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,1.001,2,1,1.048,,0,85,85,240,1,2a,12,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_9_colour2_distractors19_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.34,2,1,1.035,,0,86,86,123,1,1b,9,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_18_colour1_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.388,1,1,0.896,,0,87,87,132,1,1b,18,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_16_colour3_distractors31_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.384,2,1,0.921,,0,88,88,16,1,1a,16,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_93_colour3_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.401,2,1,1.332,,0,89,89,435,1,2b,93,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_16_colour3_distractors31_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.401,2,1,0.934,,0,90,90,472,1,2c,16,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_36_colour0_distractors0_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.405,2,1,1.08,,0,91,91,492,1,2c,36,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_67_colour2_distractors43_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.417,1,1,0.994,,0,92,92,295,1,2a,67,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_82_colour2_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.352,2,1,0.681,,0,93,93,82,1,1a,82,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_32_colour3_distractors9_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.352,1,1,1.628,,0,94,94,146,1,1b,32,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_2_colour1_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.343,2,1,0.677,,0,95,95,344,1,2b,2,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_42_colour1_distractors31_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.334,2,1,0.696,,0,96,96,270,1,2a,42,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_69_colour3_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.351,1,1,1.019,,0,97,97,525,1,2c,69,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_48_colour2_distractors31_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.369,2,1,0.747,,0,98,98,390,1,2b,48,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_51_colour3_distractors4_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.368,2,1,0.729,,0,99,99,51,1,1a,51,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_71_colour3_distractors19_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.351,1,1,0.995,,0,100,100,71,1,1a,71,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_30_colour3_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.338,1,1,0.636,,0,101,101,30,1,1a,30,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_4_colour1_distractors31_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.568,2,1,1.113,,0,102,102,460,1,2c,4,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_108_colour3_distractors9_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.305,1,1,0.811,,0,103,103,336,1,2a,108,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_40_colour1_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.351,2,1,1.318,,0,104,104,154,1,1b,40,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_45_colour2_distractors4_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.31,2,1,0.898,,0,105,105,45,1,1a,45,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_94_colour1_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.385,1,1,0.663,,0,106,106,322,1,2a,94,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_65_colour2_distractors19_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.375,1,1,1.763,,0,107,107,179,1,1b,65,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_101_colour2_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.346,1,1,1.07,,0,108,108,329,1,2a,101,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_25_colour2_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.406,1,1,0.848,,0,109,109,481,1,2c,25,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_38_colour1_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.354,2,1,0.67,,0,110,110,380,1,2b,38,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_112_colour0_distractors0_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.351,2,1,0.595,,0,111,111,226,1,1b,112,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_88_colour3_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.488,2,1,1.637,,0,112,112,430,1,2b,88,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_73_colour3_distractors43_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.268,1,1,2.664,,0,113,113,187,1,1b,73,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_62_colour2_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.351,1,1,2.234,,0,114,114,62,1,1a,62,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_15_colour3_distractors19_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.442,2,1,1.445,,0,115,115,129,1,1b,15,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_28_colour2_distractors31_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.284,1,1,1.064,,0,116,116,370,1,2b,28,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_56_colour1_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.358,1,1,0.595,,0,117,117,398,1,2b,56,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_98_colour1_distractors31_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.334,1,1,1.23,,0,118,118,98,1,1a,98,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_55_colour3_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.319,2,1,0.58,space,0,119,119,397,1,2b,55,3,43,7.45
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_0_colour1_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.834,2,1,0.814,,0,120,120,342,1,2b,0,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_57_colour1_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.337,1,1,0.705,,0,121,121,399,1,2b,57,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_101_colour2_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.369,1,1,1.502,,0,122,122,215,1,1b,101,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_17_colour3_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.302,2,1,1.046,,0,123,123,359,1,2b,17,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_87_colour2_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.335,2,1,0.716,,0,124,124,429,1,2b,87,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_113_colour0_distractors0_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.341,1,1,0.68,,0,125,125,569,1,2c,113,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_11_colour2_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.4,2,1,0.896,,0,126,126,467,1,2c,11,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_81_colour1_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.34,2,1,0.746,,0,127,127,423,1,2b,81,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_112_colour0_distractors0_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.373,2,1,0.779,,0,128,128,454,1,2b,112,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_14_colour3_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.336,2,1,0.829,,0,129,129,14,1,1a,14,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_108_colour3_distractors9_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.724,1,1,0.964,,0,130,130,450,1,2b,108,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_105_colour2_distractors43_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.387,1,1,1.234,,0,131,131,447,1,2b,105,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_52_colour3_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.39,2,1,0.65,,0,132,132,52,1,1a,52,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_90_colour3_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.401,1,0,0.663,,0,133,133,546,1,2c,90,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_70_colour3_distractors9_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.951,1,1,0.879,,0,134,134,526,1,2c,70,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_88_colour3_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.268,2,1,0.696,,0,135,135,88,1,1a,88,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_61_colour1_distractors43_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.317,1,1,0.885,,0,136,136,517,1,2c,61,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_55_colour3_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.334,2,1,0.98,,0,137,137,511,1,2c,55,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_105_colour2_distractors43_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.284,1,1,0.936,,0,138,138,105,1,1a,105,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_24_colour2_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.972,1,1,0.766,,0,139,139,252,1,2a,24,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_89_colour3_distractors4_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.334,2,1,1.713,,0,140,140,203,1,1b,89,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_19_colour1_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.735,1,1,0.65,,0,141,141,361,1,2b,19,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_78_colour1_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.351,2,1,0.663,,0,142,142,78,1,1a,78,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_87_colour2_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.335,2,1,0.965,,0,143,143,543,1,2c,87,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_96_colour1_distractors9_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.359,1,1,0.868,,0,144,144,552,1,2c,96,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_49_colour2_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.301,2,1,0.648,,0,145,145,505,1,2c,49,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_11_colour2_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.29,2,1,0.628,,0,146,146,239,1,2a,11,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_80_colour1_distractors31_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.338,2,1,0.849,,0,147,147,422,1,2b,80,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_44_colour2_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.373,2,1,0.584,,0,148,148,386,1,2b,44,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_76_colour1_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.384,2,1,0.928,,0,149,149,190,1,1b,76,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_34_colour3_distractors31_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.388,1,1,2.245,,0,150,150,148,1,1b,34,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_45_colour2_distractors4_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.334,2,1,1.288,,0,151,151,159,1,1b,45,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_6_colour2_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.351,2,1,0.799,,0,152,152,6,1,1a,6,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_70_colour3_distractors9_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.368,1,1,1.547,,0,153,153,184,1,1b,70,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_21_colour1_distractors19_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.326,1,1,1.102,,0,154,154,135,1,1b,21,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_1_colour1_distractors4_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.334,2,1,0.93,,0,155,155,115,1,1b,1,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_26_colour2_distractors9_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.352,1,1,0.912,,0,156,156,140,1,1b,26,2,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_27_colour2_distractors19_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.352,1,1,0.915,,0,157,157,141,1,1b,27,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_43_colour1_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.368,2,1,0.717,,0,158,158,43,1,1a,43,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_46_colour2_distractors9_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.334,2,1,0.818,,0,159,159,274,1,2a,46,2,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_31_colour3_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.351,1,1,0.646,,0,160,160,487,1,2c,31,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_93_colour3_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.384,2,1,0.834,,0,161,161,321,1,2a,93,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_82_colour2_distractors1_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.372,2,1,0.795,,0,162,162,538,1,2c,82,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_89_colour3_distractors4_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.402,2,1,0.813,,0,163,163,89,1,1a,89,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_9_colour2_distractors19_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.357,2,1,0.92,,0,164,164,465,1,2c,9,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_108_colour3_distractors9_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.369,1,1,0.849,,0,165,165,108,1,1a,108,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_39_colour1_distractors4_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.383,2,1,0.701,,0,166,166,381,1,2b,39,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_79_colour1_distractors19_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.852,2,1,0.715,,0,167,167,307,1,2a,79,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_56_colour1_distractors1_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.389,1,1,0.763,,0,168,168,512,1,2c,56,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_29_colour2_distractors43_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.368,1,1,0.799,,0,169,169,371,1,2b,29,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_5_colour1_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.351,2,1,0.646,,0,170,170,347,1,2b,5,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_71_colour3_distractors19_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.357,1,1,0.818,,0,171,171,299,1,2a,71,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_83_colour2_distractors4_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.407,2,1,0.65,,0,172,172,83,1,1a,83,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_69_colour3_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.321,1,1,0.845,,0,173,173,183,1,1b,69,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_87_colour2_distractors43_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.376,2,1,0.684,,0,174,174,315,1,2a,87,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_28_colour2_distractors31_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.27,1,1,0.528,,0,175,175,256,1,2a,28,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_98_colour1_distractors31_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.357,1,1,1.115,,0,176,176,326,1,2a,98,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_19_colour1_distractors4_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.322,1,1,0.763,,0,177,177,19,1,1a,19,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_48_colour2_distractors31_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.706,2,1,0.82,,0,178,178,162,1,1b,48,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_60_colour1_distractors31_l.png,l,1,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.318,1,1,1.285,space,0,179,179,174,1,1b,60,1,31,21.082
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_79_colour1_distractors19_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.968,2,1,0.696,,0,180,180,421,1,2b,79,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_53_colour3_distractors19_r.png,r,2,017,001,2021-04-20_12h23.08.422,searchDisc4,2020.2.10,Win32,60,,,,space,0.385,,0,,,0,181,181,167,1,1b,53,3,19,
