X Scale,Y Scale,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_5.keys,key_resp_5.rt,key_resp_8.keys,key_resp_8.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.corr,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,ImageFile,targ_side,correctAnswer,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_9.keys,key_resp_9.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,exp,trial,colour,distNo,key_resp.rt
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_110_colour3_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.164315,1,1,0.616635,,0,78,78,338,1,2a,110,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_83_colour2_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.11468,2,1,0.5472,,0,79,79,539,1,2c,83,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_15_colour3_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.17036,2,1,0.80261,,0,80,80,357,1,2b,15,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_49_colour2_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.084835,2,1,0.566095,,0,81,81,505,1,2c,49,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_21_colour1_distractors19_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.06549,1,1,0.64714,,0,82,82,477,1,2c,21,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_40_colour1_distractors9_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.07121,2,1,0.54974,,0,83,83,382,1,2b,40,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_33_colour3_distractors19_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.10369,1,1,0.509675,,0,84,84,33,1,1a,33,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_96_colour1_distractors9_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.11483,1,1,0.576085,,0,85,85,438,1,2b,96,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_60_colour1_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.11748,1,1,0.80415,,0,86,86,174,1,1b,60,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_50_colour3_distractors1_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.09106,2,1,0.86041,,0,87,87,50,1,1a,50,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_52_colour3_distractors9_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.047065,2,1,0.991915,,0,88,88,166,1,1b,52,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_59_colour1_distractors19_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.08134,1,1,0.487025,,0,89,89,59,1,1a,59,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_93_colour3_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.11727,2,1,0.61968,,0,90,90,321,1,2a,93,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_61_colour1_distractors43_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.07263,1,1,0.70317,,0,91,91,403,1,2b,61,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_8_colour2_distractors9_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.08752,2,1,0.715935,,0,92,92,122,1,1b,8,2,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_12_colour3_distractors1_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.060585,2,1,0.554645,,0,93,93,12,1,1a,12,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_56_colour1_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.10764,1,1,0.54119,,0,94,94,284,1,2a,56,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_82_colour2_distractors1_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.101005,2,1,0.4817,,0,95,95,82,1,1a,82,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_111_colour3_distractors43_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.10642,1,1,0.56744,,0,96,96,111,1,1a,111,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_108_colour3_distractors9_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.13989,1,1,0.602915,,0,97,97,336,1,2a,108,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_63_colour2_distractors4_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.140875,1,1,0.924145,,0,98,98,177,1,1b,63,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_3_colour1_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.07002,2,1,0.836115,,0,99,99,3,1,1a,3,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_6_colour2_distractors1_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.10445,2,1,0.54353,,0,100,100,234,1,2a,6,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_53_colour3_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.050665,2,1,2.821,,0,101,101,167,1,1b,53,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_106_colour3_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.072005,1,1,0.95977,,0,102,102,562,1,2c,106,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_29_colour2_distractors43_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.073345,1,1,0.62264,,0,103,103,371,1,2b,29,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_75_colour0_distractors0_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.042935,1,1,0.86688,,0,104,104,189,1,1b,75,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_55_colour3_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.083715,2,1,0.64758,,0,105,105,511,1,2c,55,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_71_colour3_distractors19_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.09271,1,1,0.711325,,0,106,106,71,1,1a,71,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_85_colour2_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.07113,2,1,0.470345,,0,107,107,427,1,2b,85,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_96_colour1_distractors9_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.115625,1,1,0.61349,,0,108,108,552,1,2c,96,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_58_colour1_distractors9_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.089545,2,0,0.513755,,0,109,109,286,1,2a,58,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_99_colour1_distractors43_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.91934,1,1,0.57529,,0,110,110,555,1,2c,99,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_55_colour3_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.07115,2,1,0.60101,,0,111,111,55,1,1a,55,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_104_colour2_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.081735,1,1,0.592085,,0,112,112,332,1,2a,104,2,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_20_colour1_distractors9_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.07679,1,1,0.737245,,0,113,113,248,1,2a,20,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_60_colour1_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.158565,1,1,0.659385,,0,114,114,288,1,2a,60,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_105_colour2_distractors43_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.219,1,1,0.64063,,0,115,115,447,1,2b,105,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_43_colour1_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.13445,2,1,0.885615,,0,116,116,43,1,1a,43,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_46_colour2_distractors9_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.09799,2,1,0.74124,,0,117,117,160,1,1b,46,2,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_97_colour1_distractors19_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.081065,1,1,0.657785,,0,118,118,325,1,2a,97,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_83_colour2_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.093655,2,1,0.772825,space,0,119,119,83,1,1a,83,2,4,0.058745
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_73_colour3_distractors43_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,3.416075,1,1,1.222295,,0,120,120,187,1,1b,73,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_105_colour2_distractors43_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.07417,1,1,0.813975,,0,121,121,561,1,2c,105,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_92_colour3_distractors31_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.05328,2,1,1.55746,,0,122,122,206,1,1b,92,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_76_colour1_distractors1_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.09072,2,1,0.64463,,0,123,123,304,1,2a,76,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_17_colour3_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.07368,2,1,0.52357,,0,124,124,473,1,2c,17,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_34_colour3_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.11118,1,1,0.754035,,0,125,125,376,1,2b,34,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_52_colour3_distractors9_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.06687,2,1,0.589885,,0,126,126,508,1,2c,52,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_19_colour1_distractors4_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.10818,1,1,0.66454,,0,127,127,19,1,1a,19,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_18_colour1_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.098135,1,1,0.65946,,0,128,128,18,1,1a,18,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_58_colour1_distractors9_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.12823,1,1,0.53055,,0,129,129,400,1,2b,58,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_9_colour2_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.10442,2,1,0.63882,,0,130,130,123,1,1b,9,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_103_colour2_distractors19_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.069795,1,1,0.81943,,0,131,131,217,1,1b,103,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_55_colour3_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.105005,2,1,1.16058,,0,132,132,283,1,2a,55,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_19_colour1_distractors4_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.082085,1,1,0.731385,,0,133,133,247,1,2a,19,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_89_colour3_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.047425,2,1,0.929635,,0,134,134,203,1,1b,89,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_113_colour0_distractors0_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.061105,1,1,0.511735,,0,135,135,569,1,2c,113,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_17_colour3_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.10157,2,1,0.751065,,0,136,136,245,1,2a,17,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_45_colour2_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.097175,2,1,0.831015,,0,137,137,387,1,2b,45,2,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_16_colour3_distractors31_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.54913,2,1,0.533415,,0,138,138,16,1,1a,16,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_39_colour1_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.42713,2,1,0.5505,,0,139,139,495,1,2c,39,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_103_colour2_distractors19_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.38567,1,1,0.972475,,0,140,140,103,1,1a,103,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_14_colour3_distractors9_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.097775,2,1,0.651545,,0,141,141,356,1,2b,14,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_20_colour1_distractors9_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.337455,1,1,1.361775,,0,142,142,134,1,1b,20,1,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_102_colour2_distractors9_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.12854,1,1,0.632445,,0,143,143,558,1,2c,102,2,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_39_colour1_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.13405,2,1,0.76389,,0,144,144,153,1,1b,39,1,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_21_colour1_distractors19_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.13119,1,1,0.814655,,0,145,145,135,1,1b,21,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_37_colour0_distractors0_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.123345,1,1,0.590065,,0,146,146,151,1,1b,37,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_34_colour3_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.1074,1,1,0.9982,,0,147,147,148,1,1b,34,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_21_colour1_distractors19_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.08472,1,1,0.717095,,0,148,148,363,1,2b,21,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_13_colour3_distractors4_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.073785,2,1,0.63591,,0,149,149,469,1,2c,13,3,4,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_111_colour3_distractors43_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.083635,1,1,0.66203,,0,150,150,567,1,2c,111,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_98_colour1_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.053685,1,1,0.826535,,0,151,151,554,1,2c,98,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_110_colour3_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.06528,1,1,1.62324,,0,152,152,224,1,1b,110,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_87_colour2_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.06584,2,1,1.31848,,0,153,153,201,1,1b,87,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_62_colour2_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.05826,1,1,0.816455,,0,154,154,404,1,2b,62,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_65_colour2_distractors19_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.07089,1,1,0.74529,,0,155,155,293,1,2a,65,2,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_79_colour1_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.044315,2,1,0.816575,,0,156,156,421,1,2b,79,1,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_15_colour3_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.11997,2,1,0.564085,,0,157,157,471,1,2c,15,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_32_colour3_distractors9_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.125045,1,1,0.480145,,0,158,158,32,1,1a,32,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_6_colour2_distractors1_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.27097,2,1,0.847025,,0,159,159,120,1,1b,6,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_99_colour1_distractors43_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.399475,1,1,0.65822,,0,160,160,441,1,2b,99,1,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_15_colour3_distractors19_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.281825,2,1,0.54831,,0,161,161,15,1,1a,15,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_110_colour3_distractors31_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.11898,1,1,0.679865,,0,162,162,110,1,1a,110,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_90_colour3_distractors9_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.135005,2,1,1.369015,,0,163,163,432,1,2b,90,3,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_4_colour1_distractors31_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.57032,2,1,0.738565,,0,164,164,346,1,2b,4,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_24_colour2_distractors1_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.44987,1,1,0.570725,,0,165,165,252,1,2a,24,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2a_trial_80_colour1_distractors31_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.448295,2,1,0.53369,,0,166,166,308,1,2a,80,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_111_colour3_distractors43_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.38901,1,1,0.657485,,0,167,167,225,1,1b,111,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_16_colour3_distractors31_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.598455,2,1,0.87025,,0,168,168,130,1,1b,16,3,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_93_colour3_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.38756,2,1,1.149705,,0,169,169,93,1,1a,93,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1a_trial_38_colour1_distractors1_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.401925,1,0,1.025345,,0,170,170,38,1,1a,38,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_109_colour3_distractors19_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.7663,1,1,0.743595,,0,171,171,565,1,2c,109,3,19,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_42_colour1_distractors31_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.419235,2,1,0.708085,,0,172,172,498,1,2c,42,1,31,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_76_colour1_distractors1_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.34538,2,1,0.83739,,0,173,173,532,1,2c,76,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_74_colour0_distractors0_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.329765,2,1,0.5504,,0,174,174,530,1,2c,74,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2c_trial_11_colour2_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.28158,2,1,0.59749,,0,175,175,467,1,2c,11,2,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_84_colour2_distractors9_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.484835,2,1,0.466155,,0,176,176,426,1,2b,84,2,9,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp2b_trial_73_colour3_distractors43_l.png,l,1,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.42224,1,1,0.622755,,0,177,177,415,1,2b,73,3,43,
,,,,,,,,,,,,,,,,,,,,,,,,,images/exp1b_trial_43_colour1_distractors43_r.png,r,2,014,001,2021-04-20_16h55.56.134,searchDisc4,2020.2.10,Win32,60,,,,space,0.39332,2,1,0.84672,,0,178,178,157,1,1b,43,1,43,
